20	26	67	68
20	27	61	63
20	28	27	37
20	29	35	61
20	30	28	25
20	31	67	34
20	32	70	75
20	33	59	66
20	34	.	.
20	35	35	41
20	36	71	68
20	37	.	.
20	38	35	32
20	39	.	.
20	40	34	29
20	41	.	.
20	42	64	63
20	43	67	68
20	44	64	39
20	45	70	54
20	46	33	32
20	47	39	40
20	48	33	35
20	49	.	.
20	50	.	.
20	51	.	.
20	52	29	24
20	53	69	39
20	54	36	33
20	55	34	60
20	56	.	.
20	57	32	35
20	58	.	.
20	59	35	34
20	60	36	60
20	61	61	33
20	62	74	54
20	63	55	57
20	64	44	28
20	65	37	35
20	66	37	36
20	67	41	38
20	68	33	33
20	69	.	.
20	70	61	37
20	71	58	57
20	72	35	33
20	73	37	34
20	74	.	.
20	75	.	.
20	76	33	27
20	77	30	33
20	78	.	.
20	79	.	.
20	80	36	33
20	81	67	64
20	82	41	29
20	83	60	37
20	84	35	60
20	85	63	39
20	86	60	42
20	87	.	.
20	88	36	57
20	89	55	73
20	90	.	.
20	91	.	.
20	92	.	.
20	93	66	61
20	94	61	39
20	95	.	.
20	96	26	38
20	97	37	36
20	98	68	60
20	99	62	37
20	100	69	78
20	101	58	59
20	102	62	30
20	103	.	.
20	104	.	.
20	105	.	.
20	106	.	.
20	107	65	41
20	108	55	34
20	109	64	66
20	110	.	.
20	111	.	.
20	112	.	.
20	113	.	.
20	114	.	.
20	115	81	65
20	116	.	.
20	117	64	74
20	118	67	85
20	119	64	72
20	120	62	38
20	121	65	55
20	122	66	36
20	123	.	.
20	124	34	38
20	125	38	41
20	126	.	.
20	127	.	.
20	128	.	.
21	1	26	18
21	2	83	30
21	3	65	19
21	4	21	55
21	5	19	63
21	6	27	20
21	7	65	60
21	8	24	17
21	9	30	16
21	10	.	.
21	11	22	21
21	12	21	27
21	13	20	20
21	14	60	70
21	15	18	60
21	16	.	.
21	17	72	70
21	18	.	.
21	19	18	60
21	20	64	40
21	21	70	65
21	22	15	65
21	23	20	11
21	24	10	14
21	25	.	.
21	26	15	14
21	27	17	13
21	28	5	6
21	29	19	0
21	30	10	9
21	31	66	14
21	32	14	16
21	33	17	13
21	34	.	.
21	35	22	17
21	36	10	2
21	37	9	9
21	38	15	10
21	39	16	17
21	40	13	8
21	41	12	14
21	42	65	64
21	43	75	10
21	44	75	12
21	45	75	65
21	46	50	13
21	47	57	65
21	48	60	15
21	49	65	65
21	50	14	64
21	51	17	19
21	52	69	13
21	53	60	16
21	54	.	.
21	55	12	12
21	56	13	15
21	57	69	14
21	58	13	12
21	59	.	.
21	60	64	9
21	61	60	20
21	62	34	17
21	63	13	9
21	64	7	11
21	65	9	58
21	66	13	13
21	67	66	61
21	68	57	61
21	69	22	60
21	70	65	12
21	71	28	75
21	72	58	66
21	73	72	17
21	74	73	80
21	75	12	65
21	76	44	71
21	77	17	64
21	78	.	.
21	79	22	61
21	80	12	20
21	81	67	74
21	82	67	16
21	83	12	9
21	84	.	.
21	85	14	67
21	86	81	8
21	87	.	.
21	88	26	10
21	89	62	67
21	90	69	80
21	91	59	80
21	92	74	77
21	93	71	78
21	94	12	75
21	95	.	.
21	96	.	.
21	97	67	74
21	98	70	79
21	99	77	73
21	100	24	70
21	101	76	67
21	102	78	67
21	103	75	74
21	104	78	75
21	105	.	.
21	106	20	72
21	107	60	55
21	108	74	21
21	109	59	20
21	110	77	15
21	111	69	11
21	112	.	.
21	113	77	10
21	114	22	61
21	115	68	66
21	116	72	9
21	117	75	10
21	118	74	70
21	119	72	77
21	120	64	82
21	121	76	71
21	122	81	84
21	123	.	.
21	124	50	79
21	125	.	.
21	126	.	.
21	127	.	.
21	128	.	.
22	1	15	64
22	2	18	41
22	3	58	65
22	4	71	66
22	5	11	76
22	6	74	25
22	7	67	70
22	8	89	78
22	9	15	71
22	10	7	17
22	11	4	63
22	12	85	21
22	13	1	72
22	14	57	65
22	15	19	70
22	16	10	63
22	17	19	63
22	18	22	91
22	19	12	73
22	20	.	.
22	21	9	70
22	22	15	62
22	23	26	65
22	24	82	27
22	25	1	82
22	26	22	14
22	27	66	28
22	28	24	68
22	29	18	27
22	30	21	26
22	31	26	29
22	32	87	25
22	33	18	56
22	34	18	63
22	35	.	.
22	36	33	62
22	37	11	38
22	38	.	.
22	39	26	28
22	40	18	34
22	41	18	24
22	42	19	55
22	43	23	25
22	44	30	30
22	45	9	63
22	46	75	59
22	47	.	.
22	48	28	77
22	49	23	60
22	50	38	55
22	51	64	27
22	52	32	61
22	53	24	25
22	54	26	30
22	55	28	68
22	56	31	66
22	57	22	76
22	58	.	.
22	59	27	22
22	60	29	72
22	61	68	71
22	62	.	.
22	63	29	70
22	64	77	60
22	65	7	68
22	66	18	23
22	67	87	66
22	68	21	66
22	69	19	61
22	70	30	64
22	71	27	62
22	72	67	31
22	73	41	26
22	74	.	.
22	75	30	27
22	76	26	38
22	77	13	57
22	78	29	29
22	79	.	.
22	80	74	29
22	81	.	.
22	82	23	32
22	83	36	24
22	84	35	44
22	85	30	35
22	86	20	32
22	87	71	27
22	88	25	29
22	89	35	29
22	90	43	75
22	91	.	.
22	92	29	22
22	93	.	.
22	94	22	32
22	95	25	32
22	96	.	.
22	97	27	59
22	98	55	69
22	99	33	61
22	100	21	32
22	101	25	35
22	102	.	.
22	103	26	31
22	104	31	62
22	105	21	29
22	106	24	56
22	107	29	69
22	108	.	.
22	109	14	65
22	110	54	60
22	111	29	52
22	112	22	62
22	113	26	62
22	114	33	63
22	115	.	.
22	116	72	60
22	117	49	34
22	118	.	.
22	119	30	55
22	120	.	.
22	121	16	67
22	122	65	67
22	123	73	26
22	124	20	61
23	1	33	60
23	2	33	46
23	3	38	44
23	4	23	36
23	5	23	26
23	6	25	33
23	7	24	77
23	8	29	41
23	9	37	72
23	10	25	19
23	11	26	67
23	12	17	27
23	13	40	33
23	14	35	60
23	15	29	28
23	16	17	10
23	17	12	14
23	18	23	16
23	19	16	20
23	20	14	20
23	21	34	10
23	22	26	17
23	23	27	13
23	24	20	9
23	25	22	16
23	26	42	69
23	27	22	15
23	28	30	11
23	29	19	13
23	30	23	65
23	31	10	77
23	32	16	14
23	33	22	6
23	34	17	11
23	35	16	12
23	36	17	17
23	37	13	84
23	38	64	80
23	39	16	7
23	40	21	14
23	41	17	74
23	42	31	86
23	43	9	90
23	44	27	67
23	45	68	80
23	46	28	76
23	47	32	39
23	48	26	87
23	49	27	22
23	50	22	12
23	51	21	68
23	52	29	24
23	53	21	17
23	54	19	17
23	55	24	16
23	56	15	10
23	57	.	.
23	58	7	19
23	59	.	.
23	60	65	13
23	61	12	73
23	62	24	64
23	63	13	10
23	64	13	77
23	65	25	65
23	66	73	14
23	67	7	73
23	68	13	85
23	69	14	14
23	70	15	83
23	71	5	27
23	72	8	93
23	73	9	82
23	74	14	86
23	75	22	83
23	76	15	80
23	77	72	78
23	78	30	84
23	79	28	88
23	80	34	79
23	81	22	84
23	82	73	75
23	83	.	.
23	84	29	83
23	85	29	84
23	86	.	.
23	87	28	28
23	88	22	82
23	89	28	83
23	90	24	63
23	91	29	24
23	92	28	86
23	93	14	79
23	94	22	77
23	95	27	27
23	96	24	29
23	97	23	65
23	98	19	33
23	99	37	32
23	100	25	74
23	101	20	29
23	102	.	.
23	103	16	14
23	104	30	18
23	105	14	16
23	106	32	7
23	107	18	21
23	108	22	19
23	109	18	16
23	110	28	18
23	111	13	88
23	112	16	15
23	113	34	28
23	114	20	14
23	115	24	15
23	116	22	7
23	117	.	.
23	118	.	.
23	119	.	.
23	120	21	23
23	121	22	16
23	122	.	.
23	123	.	.
23	124	.	.
24	1	30	60
24	2	70	87
24	3	85	80
24	4	15	55
24	5	25	72
24	6	70	50
24	7	30	64
24	8	18	33
24	9	34	79
24	10	30	79
24	11	71	74
24	12	31	73
24	13	31	33
24	14	79	84
24	15	29	29
24	16	21	25
24	17	82	61
24	18	.	.
24	19	.	.
24	20	.	.
24	21	.	.
24	22	82	86
24	23	80	81
24	24	56	100
24	25	10	70
24	26	35	31
24	27	73	79
24	28	71	82
24	29	75	74
24	30	32	87
24	31	76	83
24	32	31	70
24	33	21	61
24	34	21	25
24	35	69	74
24	36	26	76
24	37	26	79
24	38	29	28
24	39	30	71
24	40	21	72
24	41	31	68
24	42	30	70
24	43	69	29
24	44	.	.
24	45	20	75
24	46	29	21
24	47	72	63
24	48	67	42
24	49	29	78
24	50	30	68
24	51	25	25
24	52	27	27
24	53	27	75
24	54	27	80
24	55	71	74
24	56	67	79
24	57	21	76
24	58	26	60
24	59	26	81
24	60	66	83
24	61	22	75
24	62	16	70
24	63	77	66
24	64	75	89
24	65	25	85
24	66	17	80
24	67	74	77
24	68	20	35
24	69	19	83
24	70	80	100
24	71	20	71
24	72	16	27
24	73	76	73
24	74	39	45
24	75	26	80
24	76	84	74
24	77	24	85
24	78	74	18
24	79	84	27
24	80	75	79
24	81	35	79
24	82	21	71
24	83	72	77
24	84	73	56
24	85	74	71
24	86	71	70
24	87	68	73
24	88	69	28
24	89	20	65
24	90	26	67
24	91	21	65
24	92	24	80
24	93	35	81
24	94	72	73
24	95	68	69
24	96	73	74
24	97	76	76
24	98	73	70
24	99	73	30
24	100	73	70
24	101	20	68
24	102	67	69
24	103	75	35
24	104	69	26
24	105	71	68
24	106	74	72
24	107	69	75
24	108	59	28
24	109	27	37
24	110	18	69
24	111	26	62
24	112	25	70
24	113	64	64
24	114	32	73
24	115	69	33
24	116	20	73
24	117	67	66
24	118	25	69
24	119	31	66
24	120	67	70
24	121	73	70
24	122	24	33
24	123	26	61
24	124	71	75
24	125	64	61
24	126	28	91
24	127	.	.
24	128	.	.
24	129	.	.
24	130	.	.
24	131	.	.
24	132	.	.
25	1	11	41
25	2	43	55
25	3	11	41
25	4	22	56
25	5	37	49
25	6	34	38
25	7	13	48
25	8	.	.
25	9	16	50
25	10	53	59
25	11	33	40
25	12	21	32
25	13	.	.
25	14	25	41
25	15	20	34
25	16	.	.
25	17	39	45
25	18	35	57
25	19	28	55
25	20	20	45
25	21	19	45
25	22	24	56
25	23	22	42
25	24	29	36
25	25	41	65
25	26	.	.
25	27	35	67
25	28	38	58
25	29	34	55
25	30	40	41
25	31	31	42
25	32	29	44
25	33	62	44
25	34	33	57
25	35	22	39
25	36	25	44
25	37	30	53
25	38	.	.
25	39	44	59
25	40	38	62
25	41	43	45
25	42	36	43
25	43	31	36
25	44	40	42
25	45	34	54
25	46	.	.
25	47	43	39
25	48	37	43
25	49	.	.
25	50	32	58
25	51	35	53
25	52	37	41
25	53	.	.
25	54	31	59
25	55	41	63
25	56	51	57
25	57	39	60
25	58	37	60
25	59	42	60
25	60	60	59
25	61	38	56
25	62	39	57
25	63	31	63
25	64	.	.
25	65	34	60
25	66	31	50
25	67	.	.
25	68	50	39
25	69	.	.
25	70	31	33
25	71	40	38
25	72	45	34
25	73	30	32
25	74	40	32
25	75	25	39
25	76	36	38
25	77	30	31
25	78	57	64
25	79	54	62
25	80	61	67
25	81	25	37
25	82	32	32
25	83	30	32
25	84	.	.
25	85	36	35
25	86	32	33
25	87	42	38
25	88	37	43
25	89	28	30
25	90	38	29
25	91	28	34
25	92	30	30
25	93	35	24
25	94	33	35
25	95	.	.
25	96	35	37
25	97	35	35
25	98	33	22
25	99	30	31
25	100	38	32
25	101	30	22
25	102	24	28
25	103	32	37
25	104	32	34
25	105	32	28
25	106	24	32
25	107	30	35
25	108	35	35
25	109	30	32
25	110	22	42
25	111	36	31
25	112	52	37
25	113	31	32
25	114	31	34
25	115	39	60
25	116	28	34
25	117	31	37
25	118	31	50
25	119	36	42
25	120	.	.
25	121	32	36
25	122	32	37
25	123	38	30
25	124	50	39
25	125	.	.
25	126	.	.
25	127	.	.
25	128	.	.
29	1	0	65
29	2	0	29
29	3	54	80
29	4	72	18
29	5	32	74
29	6	71	0
29	7	98	100
29	8	77	71
29	9	39	67
29	10	76	83
29	11	64	73
29	12	85	78
29	13	61	72
29	14	60	94
29	15	76	61
29	16	70	77
29	17	75	97
29	18	97	92
29	19	30	86
29	20	81	84
29	21	34	75
29	22	22	71
29	23	63	89
29	24	35	92
29	25	71	87
29	26	25	81
29	27	98	60
29	28	84	76
29	29	25	78
29	30	64	69
29	31	64	62
29	32	74	77
29	33	0	14
29	34	85	74
29	35	.	.
29	36	91	80
29	37	19	85
29	38	20	85
29	39	21	72
29	40	85	90
29	41	73	92
29	42	0	86
29	43	60	100
29	44	19	95
29	45	56	100
29	46	23	86
29	47	91	75
29	48	.	.
29	49	31	82
29	50	27	68
29	51	0	69
29	52	25	92
29	53	.	.
29	54	15	96
29	55	0	87
29	56	77	100
29	57	63	87
29	58	39	100
29	59	5	100
29	60	77	79
29	61	14	96
29	62	67	100
29	63	25	86
29	64	95	100
29	65	66	100
29	66	74	100
29	67	21	100
29	68	86	100
29	69	14	75
29	70	73	100
29	71	69	100
29	72	0	82
29	73	19	94
29	74	88	100
29	75	76	83
29	76	83	100
29	77	71	79
29	78	15	100
29	79	83	100
29	80	18	100
29	81	81	18
29	82	100	100
29	83	19	64
29	84	67	77
29	85	0	86
29	86	71	69
29	87	96	83
29	88	0	95
29	89	73	100
29	90	100	92
29	91	.	.
29	92	90	34
29	93	14	63
29	94	0	0
29	95	0	23
29	96	86	74
29	97	11	74
29	98	73	59
29	99	.	.
29	100	100	90
29	101	0	85
29	102	35	100
29	103	68	99
29	104	93	83
29	105	80	83
29	106	73	86
29	107	0	92
29	108	7	76
29	109	65	72
29	110	63	95
29	111	59	78
29	112	22	87
29	113	14	98
29	114	62	86
29	115	0	88
29	116	.	.
29	117	0	100
29	118	16	100
29	119	72	100
29	120	77	72
29	121	18	100
29	122	73	33
29	123	0	89
29	124	.	.
33	1	16	51
33	2	0	37
33	3	31	69
33	4	50	64
33	5	29	62
33	6	36	50
33	7	.	.
33	8	50	77
33	9	0	50
33	10	.	.
33	11	71	55
33	12	0	35
33	13	30	16
33	14	70	45
33	15	.	.
33	16	50	71
33	17	50	68
33	18	66	50
33	19	19	60
33	20	0	50
33	21	50	31
33	22	50	50
33	23	.	.
33	24	73	11
33	25	0	22
33	26	69	0
33	27	50	41
33	28	72	71
33	29	0	61
33	30	68	65
33	31	73	28
33	32	50	75
33	33	0	67
33	34	.	.
33	35	31	62
33	36	69	36
33	37	.	.
33	38	68	46
33	39	50	69
33	40	60	71
33	41	62	100
33	42	40	100
33	43	50	73
33	44	42	100
33	45	50	77
33	46	.	.
33	47	30	22
33	48	0	53
33	49	.	.
33	50	72	41
33	51	.	.
33	52	.	.
33	53	.	.
33	54	72	49
33	55	34	40
33	56	73	68
33	57	20	69
33	58	63	77
33	59	68	75
33	60	69	69
33	61	80	74
33	62	.	.
33	63	2	83
33	64	0	59
33	65	68	68
33	66	28	69
33	67	28	69
33	68	70	76
33	69	.	.
33	70	64	34
33	71	67	69
33	72	50	51
33	73	50	50
33	74	31	56
33	75	62	50
33	76	66	50
33	77	65	48
33	78	.	.
33	79	.	.
33	80	69	23
33	81	52	45
33	82	28	50
33	83	78	17
33	84	.	.
33	85	46	51
33	86	30	29
33	87	70	50
33	88	75	53
33	89	0	83
33	90	50	73
33	91	74	71
33	92	69	50
33	93	68	65
33	94	31	60
33	95	.	.
33	96	0	50
33	97	72	64
33	98	67	64
33	99	35	50
33	100	72	69
33	101	71	69
33	102	.	.
33	103	69	53
33	104	67	59
33	105	.	.
33	106	73	50
33	107	70	42
33	108	.	.
33	109	68	50
33	110	28	30
33	111	66	73
33	112	67	67
33	113	.	.
33	114	69	64
33	115	72	72
33	116	66	66
34	1	48	54
34	2	0	17
34	3	24	50
34	4	18	50
34	5	74	100
34	6	.	.
34	7	50	82
34	8	0	84
34	9	80	50
34	10	100	0
34	11	0	78
34	12	18	88
34	13	19	100
34	14	0	100
34	15	50	50
34	16	100	100
34	17	50	50
34	18	50	50
34	19	0	100
34	20	77	69
34	21	21	61
34	22	68	40
34	23	58	37
34	24	37	4
34	25	25	69
34	26	89	87
34	27	0	100
34	28	0	98
34	29	50	50
34	30	24	100
34	31	.	.
34	32	22	50
34	33	100	100
34	34	2	75
34	35	0	50
34	36	.	.
34	37	.	.
34	38	7	77
34	39	2	100
34	40	53	66
34	41	.	.
34	42	0	83
34	43	50	50
34	44	18	79
34	45	.	.
34	46	0	100
34	47	.	.
34	48	22	69
34	49	69	50
34	50	0	100
34	51	24	10
34	52	.	.
34	53	.	.
34	54	17	73
34	55	.	.
34	56	15	23
34	57	0	100
34	58	81	23
34	59	3	100
34	60	69	80
34	61	50	50
34	62	29	21
34	63	50	50
34	64	70	69
34	65	68	84
34	66	0	100
34	67	0	50
34	68	70	56
34	69	50	69
34	70	50	50
34	71	4	82
34	72	80	75
34	73	0	0
34	74	0	0
34	75	0	0
34	76	15	20
34	77	17	79
34	78	0	0
34	79	0	100
34	80	0	85
34	81	11	27
34	82	72	31
34	83	4	85
34	84	.	.
34	85	49	72
34	86	50	50
34	87	0	50
34	88	.	.
34	89	.	.
34	90	50	87
34	91	50	50
34	92	82	58
34	93	.	.
34	94	0	100
34	95	0	50
34	96	.	.
34	97	21	51
34	98	40	19
34	99	50	50
34	100	85	50
34	101	6	86
34	102	32	92
34	103	32	66
34	104	50	50
34	105	47	12
34	106	100	91
34	107	75	68
34	108	99	90
34	109	.	.
34	110	85	89
34	111	0	50
34	112	.	.
34	113	50	50
34	114	1	100
34	115	50	50
34	116	27	80
34	117	79	12
34	118	.	.
34	119	50	50
34	120	50	50
34	121	.	.
34	122	0	50
34	123	0	100
34	124	.	.
34	125	.	.
34	126	.	.
34	127	.	.
34	128	.	.
35	1	73	63
35	2	65	26
35	3	70	26
35	4	14	36
35	5	70	34
35	6	79	76
35	7	14	34
35	8	64	36
35	9	71	24
35	10	50	15
35	11	14	20
35	12	20	14
35	13	.	.
35	14	.	.
35	15	20	21
35	16	.	.
35	17	100	18
35	18	23	25
35	19	50	22
35	20	16	12
35	21	.	.
35	22	13	10
35	23	12	19
35	24	.	.
35	25	60	9
35	26	15	8
35	27	18	21
35	28	16	17
35	29	16	14
35	30	16	7
35	31	20	9
35	32	64	3
35	33	12	14
35	34	9	16
35	35	68	10
35	36	10	10
35	37	83	79
35	38	5	68
35	39	7	14
35	40	72	17
35	41	.	.
35	42	.	.
35	43	66	8
35	44	99	75
35	45	93	88
35	46	79	21
35	47	.	.
35	48	20	9
35	49	77	69
35	50	75	2
35	51	67	13
35	52	74	21
35	53	66	13
35	54	13	13
35	55	68	64
35	56	24	11
35	57	82	68
35	58	.	.
35	59	.	.
35	60	.	.
35	61	19	18
35	62	73	61
35	63	22	33
35	64	75	20
35	65	74	17
35	66	.	.
35	67	20	10
35	68	20	26
35	69	67	22
35	70	.	.
35	71	9	5
35	72	8	11
35	73	91	16
35	74	88	22
35	75	86	19
35	76	.	.
35	77	.	.
35	78	12	18
35	79	16	16
35	80	22	8
35	81	72	29
35	82	86	5
35	83	19	20
35	84	93	10
35	85	13	13
35	86	66	74
35	87	31	17
35	88	22	71
35	89	24	21
35	90	.	.
35	91	16	11
35	92	41	21
35	93	33	20
35	94	.	.
35	95	23	9
35	96	15	12
35	97	75	23
35	98	81	65
35	99	77	12
35	100	19	60
35	101	21	24
35	102	71	10
35	103	17	18
35	104	82	16
35	105	9	87
35	106	14	15
35	107	10	64
35	108	77	70
35	109	84	64
35	110	.	.
35	111	12	15
35	112	85	43
35	113	.	.
35	114	16	88
35	115	.	.
35	116	17	14
35	117	26	15
35	118	.	.
35	119	81	91
35	120	83	25
35	121	83	86
35	122	.	.
35	123	.	.
35	124	.	.
36	1	6	62
36	2	77	78
36	3	14	67
36	4	61	26
36	5	.	.
36	6	59	37
36	7	71	59
36	8	64	40
36	9	20	27
36	10	100	33
36	11	72	77
36	12	93	76
36	13	100	76
36	14	90	24
36	15	100	75
36	16	.	.
36	17	85	81
36	18	100	76
36	19	100	76
36	20	81	75
36	21	66	79
36	22	.	.
36	23	50	68
36	24	79	14
36	25	.	.
36	26	68	15
36	27	91	13
36	28	.	.
36	29	80	73
36	30	69	65
36	31	83	67
36	32	.	.
36	33	84	28
36	34	.	.
36	35	.	.
36	36	80	16
36	37	78	37
36	38	77	28
36	39	79	64
36	40	77	29
36	41	.	.
36	42	87	70
36	43	75	22
36	44	63	67
36	45	71	62
36	46	67	27
36	47	82	22
36	48	82	14
36	49	73	46
36	50	.	.
36	51	73	71
36	52	20	62
36	53	19	37
36	54	64	58
36	55	16	57
36	56	26	28
36	57	81	29
36	58	65	22
36	59	78	50
36	60	75	28
36	61	50	25
36	62	.	.
36	63	.	.
36	64	83	25
36	65	71	69
36	66	.	.
36	67	25	24
36	68	82	21
36	69	87	72
36	70	70	23
36	71	71	0
36	72	78	0
36	73	86	77
36	74	64	0
36	75	100	0
36	76	100	63
36	77	.	.
36	78	60	69
36	79	81	59
36	80	.	.
36	81	.	.
36	82	20	67
36	83	84	50
36	84	73	59
36	85	56	36
36	86	78	38
36	87	78	0
36	88	62	0
36	89	75	0
36	90	78	20
36	91	68	68
36	92	83	0
36	93	.	.
36	94	34	59
36	95	65	65
36	96	.	.
36	97	.	.
36	98	66	61
36	99	85	32
36	100	.	.
36	101	67	66
36	102	82	71
36	103	92	0
36	104	74	23
36	105	.	.
36	106	.	.
36	107	.	.
36	108	.	.
36	109	.	.
36	110	90	0
36	111	73	0
36	112	.	.
36	113	.	.
36	114	.	.
36	115	.	.
36	116	.	.
36	117	.	.
36	118	.	.
36	119	.	.
36	120	37	22
37	1	0	89
37	2	63	50
37	3	.	.
37	4	50	100
37	5	33	72
37	6	0	60
37	7	62	31
37	8	95	26
37	9	0	28
37	10	0	22
37	11	6	27
37	12	59	0
37	13	0	60
37	14	0	61
37	15	.	.
37	16	0	75
37	17	0	84
37	18	0	78
37	19	0	85
37	20	0	50
37	21	0	44
37	22	.	.
37	23	0	27
37	24	0	27
37	25	0	17
37	26	10	31
37	27	.	.
37	28	0	28
37	29	0	26
37	30	63	35
37	31	0	31
37	32	0	65
37	33	0	21
37	34	25	21
37	35	65	24
37	36	74	30
37	37	0	75
37	38	0	60
37	39	27	78
37	40	16	65
37	41	0	64
37	42	65	72
37	43	61	33
37	44	82	60
37	45	0	71
37	46	62	62
37	47	30	23
37	48	0	69
37	49	0	63
37	50	29	83
37	51	36	17
37	52	73	65
37	53	56	20
37	54	67	2
37	55	83	27
37	56	63	21
37	57	.	.
37	58	68	32
37	59	.	.
37	60	68	14
37	61	30	34
37	62	.	.
37	63	.	.
37	64	0	75
37	65	80	87
37	66	88	82
37	67	.	.
37	68	100	18
37	69	0	58
37	70	.	.
37	71	34	16
37	72	0	58
37	73	0	16
37	74	0	82
37	75	.	.
37	76	0	66
37	77	0	76
37	78	0	59
37	79	10	58
37	80	29	76
37	81	0	15
37	82	33	27
37	83	74	26
37	84	1	60
37	85	21	61
37	86	15	63
37	87	48	66
37	88	.	.
37	89	73	73
37	90	42	0
37	91	15	25
37	92	81	7
37	93	0	28
37	94	.	.
37	95	0	23
37	96	0	23
37	97	8	21
37	98	15	29
37	99	.	.
37	100	28	64
37	101	35	28
37	102	0	62
37	103	78	33
37	104	34	56
37	105	66	30
37	106	70	19
37	107	54	34
37	108	64	18
37	109	34	65
37	110	79	16
37	111	92	28
37	112	66	28
37	113	69	22
37	114	94	21
37	115	.	.
37	116	.	.
37	117	78	34
37	118	76	22
37	119	.	.
37	120	100	89
37	121	4	67
37	122	0	67
37	123	72	60
37	124	19	64
38	1	19	50
38	2	72	70
38	3	0	38
38	4	55	57
38	5	25	33
38	6	59	30
38	7	31	25
38	8	15	5
38	9	0	8
38	10	.	.
38	11	0	21
38	12	77	16
38	13	68	30
38	14	74	18
38	15	71	50
38	16	10	23
38	17	23	60
38	18	.	.
38	19	30	12
38	20	34	18
38	21	6	7
38	22	15	11
38	23	0	7
38	24	79	26
38	25	36	50
38	26	61	46
38	27	20	31
38	28	16	29
38	29	18	18
38	30	18	12
38	31	0	3
38	32	69	12
38	33	0	24
38	34	23	15
38	35	81	79
38	36	65	59
38	37	6	11
38	38	0	15
38	39	66	16
38	40	85	20
38	41	0	9
38	42	50	50
38	43	18	0
38	44	57	50
38	45	60	9
38	46	.	.
38	47	63	19
38	48	20	17
38	49	65	56
38	50	15	66
38	51	68	64
38	52	83	55
38	53	.	.
38	54	7	0
38	55	0	0
38	56	0	16
38	57	.	.
38	58	12	6
38	59	0	20
38	60	.	.
38	61	.	.
38	62	4	0
38	63	57	55
38	64	0	60
38	65	.	.
38	66	19	22
38	67	0	5
38	68	0	9
38	69	.	.
38	70	0	55
38	71	57	12
38	72	59	50
38	73	.	.
38	74	6	50
38	75	7	32
38	76	57	59
38	77	.	.
38	78	68	34
38	79	16	27
38	80	28	30
38	81	.	.
38	82	7	36
38	83	24	0
38	84	17	16
38	85	.	.
38	86	59	50
38	87	13	26
38	88	73	24
38	89	19	50
38	90	59	29
38	91	22	50
38	92	.	.
38	93	0	23
38	94	10	17
38	95	77	12
38	96	21	20
38	97	0	18
38	98	0	0
38	99	0	18
38	100	38	12
38	101	0	17
38	102	0	36
38	103	1	26
38	104	32	63
38	105	0	58
38	106	0	69
38	107	82	60
38	108	71	59
38	109	65	82
38	110	28	30
38	111	58	36
38	112	90	29
38	113	14	63
38	114	0	60
38	115	20	65
38	116	26	27
38	117	20	16
38	118	31	37
38	119	74	13
38	120	93	25
38	121	12	11
38	122	22	5
38	123	21	13
38	124	86	17
40	1	20	27
40	2	65	30
40	3	.	.
40	4	70	50
40	5	70	34
40	6	17	34
40	7	60	23
40	8	10	0
40	9	2	10
40	10	64	27
40	11	57	15
40	12	70	21
40	13	60	50
40	14	30	14
40	15	71	50
40	16	83	70
40	17	76	71
40	18	81	70
40	19	82	26
40	20	73	61
40	21	40	17
40	22	60	24
40	23	.	.
40	24	76	37
40	25	73	50
40	26	32	37
40	27	.	.
40	28	84	33
40	29	31	60
40	30	29	35
40	31	71	50
40	32	59	35
40	33	78	69
40	34	37	33
40	35	81	69
40	36	.	.
40	37	73	40
40	38	50	50
40	39	70	69
40	40	73	61
40	41	69	62
40	42	76	75
40	43	76	17
40	44	77	65
40	45	82	76
40	46	50	23
40	47	77	33
40	48	.	.
40	49	72	50
40	50	70	69
40	51	.	.
40	52	19	39
40	53	65	21
40	54	50	30
40	55	75	25
40	56	42	33
40	57	59	50
40	58	71	50
40	59	33	24
40	60	31	33
40	61	67	50
40	62	70	50
40	63	27	30
40	64	60	60
40	65	11	50
40	66	31	30
40	67	34	50
40	68	28	34
40	69	68	60
40	70	.	.
40	71	31	27
40	72	64	49
40	73	31	50
40	74	30	29
40	75	.	.
40	76	13	50
40	77	32	30
40	78	33	50
40	79	33	40
40	80	20	35
40	81	64	32
40	82	64	32
40	83	68	31
40	84	66	31
40	85	28	35
40	86	43	33
40	87	38	50
40	88	59	32
40	89	50	37
40	90	59	50
40	91	26	32
40	92	68	14
40	93	29	26
40	94	40	50
40	95	50	50
40	96	.	.
40	97	50	41
40	98	63	50
40	99	65	56
40	100	60	24
40	101	59	50
40	102	63	62
40	103	50	19
40	104	64	50
40	105	20	38
40	106	.	.
40	107	32	50
40	108	35	31
40	109	54	31
40	110	61	35
40	111	33	33
40	112	70	34
40	113	29	50
40	114	50	58
40	115	37	50
40	116	68	53
40	117	67	50
40	118	58	50
40	119	67	34
40	120	32	32
41	1	1	11
41	2	30	22
41	3	69	18
41	4	0	0
41	5	0	0
41	6	20	11
41	7	14	21
41	8	.	.
41	9	86	0
41	10	7	29
41	11	62	16
41	12	77	13
41	13	88	24
41	14	34	12
41	15	4	13
41	16	6	18
41	17	0	12
41	18	63	18
41	19	24	13
41	20	0	13
41	21	8	27
41	22	83	14
41	23	4	24
41	24	95	6
41	25	25	7
41	26	92	20
41	27	58	12
41	28	16	10
41	29	91	6
41	30	95	14
41	31	5	13
